chr	start	end	strand	ens_id	description	symbol
chr2	28392448	28417312	+	ENSG00000075426	FOS like 2, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:3798]	FOSL2
chr2	28457145	28643788	+	ENSG00000163803	phospholipase B1 [Source:HGNC Symbol;Acc:HGNC:30041]	PLB1
chr2	28751640	28802940	+	ENSG00000213639	protein phosphatase 1 catalytic subunit beta [Source:HGNC Symbol;Acc:HGNC:9282]	PPP1CB
chr2	28782517	28850611	+	ENSG00000163806	speedy/RINGO cell cycle regulator family member A [Source:HGNC Symbol;Acc:HGNC:30613]	SPDYA
chr2	28849821	28870301	-	ENSG00000171103	tRNA methyltransferase 61B [Source:HGNC Symbol;Acc:HGNC:26070]	TRMT61B
chr2	28894643	28948222	+	ENSG00000163811	WD repeat domain 43 [Source:HGNC Symbol;Acc:HGNC:28945]	WDR43
chr2	28956611	29061373	+	ENSG00000189350	family with sequence similarity 179 member A [Source:HGNC Symbol;Acc:HGNC:33715]	FAM179A
chr2	29060976	29074261	-	ENSG00000179270	chromosome 2 open reading frame 71 [Source:HGNC Symbol;Acc:HGNC:34383]	C2orf71
chr2	29097705	29189643	+	ENSG00000115295	CAP-Gly domain containing linker protein family member 4 [Source:HGNC Symbol;Acc:HGNC:26108]	CLIP4
chr2	29192774	29921566	-	ENSG00000171094	anaplastic lymphoma receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:427]	ALK
chr2	30146941	30160533	+	ENSG00000119801	yippee like 5 [Source:HGNC Symbol;Acc:HGNC:18329]	YPEL5
chr2	30231531	30323730	+	ENSG00000213626	limb bud and heart development [Source:HGNC Symbol;Acc:HGNC:29532]	LBH
chr2	30447226	30644225	+	ENSG00000172954	lysocardiolipin acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:26756]	LCLAT1
chr2	30722771	30820542	-	ENSG00000162949	calpain 13 [Source:HGNC Symbol;Acc:HGNC:16663]	CAPN13
chr2	30910467	31155202	-	ENSG00000158089	polypeptide N-acetylgalactosaminyltransferase 14 [Source:HGNC Symbol;Acc:HGNC:22946]	GALNT14
chr2	31173056	31233858	-	ENSG00000214711	calpain 14 [Source:HGNC Symbol;Acc:HGNC:16664]	CAPN14
chr2	31234337	31269447	+	ENSG00000013016	EH domain containing 3 [Source:HGNC Symbol;Acc:HGNC:3244]	EHD3
chr2	31334321	31414715	-	ENSG00000158125	xanthine dehydrogenase [Source:HGNC Symbol;Acc:HGNC:12805]	XDH
chr2	31522480	31581067	-	ENSG00000277893	steroid 5 alpha-reductase 2 [Source:HGNC Symbol;Acc:HGNC:11285]	SRD5A2
chr2	31865060	32011230	-	ENSG00000162959	mediator of cell motility 1 [Source:HGNC Symbol;Acc:HGNC:14014]	MEMO1
chr2	31867809	32039812	-	ENSG00000162961	dpy-30, histone methyltransferase complex regulatory subunit [Source:HGNC Symbol;Acc:HGNC:24590]	DPY30
chr2	32063611	32157637	+	ENSG00000021574	spastin [Source:HGNC Symbol;Acc:HGNC:11233]	SPAST
chr2	32165841	32224379	+	ENSG00000152683	solute carrier family 30 member 6 [Source:HGNC Symbol;Acc:HGNC:19305]	SLC30A6
chr2	32224453	32265854	-	ENSG00000091106	NLR family CARD domain containing 4 [Source:HGNC Symbol;Acc:HGNC:16412]	NLRC4
chr2	32277910	32316594	+	ENSG00000119820	Yip1 domain family member 4 [Source:HGNC Symbol;Acc:HGNC:28145]	YIPF4
chr2	32357028	32618899	+	ENSG00000115760	baculoviral IAP repeat containing 6 [Source:HGNC Symbol;Acc:HGNC:13516]	BIRC6
chr2	32628032	32821051	+	ENSG00000018699	tetratricopeptide repeat domain 27 [Source:HGNC Symbol;Acc:HGNC:25986]	TTC27
chr2	32946972	33399509	+	ENSG00000049323	latent transforming growth factor beta binding protein 1 [Source:HGNC Symbol;Acc:HGNC:6714]	LTBP1
chr2	33436324	33564750	+	ENSG00000152689	RAS guanyl releasing protein 3 [Source:HGNC Symbol;Acc:HGNC:14545]	RASGRP3
chr2	33583658	33599382	-	ENSG00000119812	family with sequence similarity 98 member A [Source:HGNC Symbol;Acc:HGNC:24520]	FAM98A
chr2	36355926	36551135	+	ENSG00000150938	cysteine rich transmembrane BMP regulator 1 [Source:HGNC Symbol;Acc:HGNC:2359]	CRIM1
chr2	36531805	36646087	-	ENSG00000171055	fasciculation and elongation protein zeta 2 [Source:HGNC Symbol;Acc:HGNC:3660]	FEZ2
chr2	36696690	36814792	+	ENSG00000205221	vitrin [Source:HGNC Symbol;Acc:HGNC:12697]	VIT
chr2	36843640	36966472	-	ENSG00000115808	striatin [Source:HGNC Symbol;Acc:HGNC:11424]	STRN
chr2	36968383	37084342	-	ENSG00000008869	HEAT repeat containing 5B [Source:HGNC Symbol;Acc:HGNC:29273]	HEATR5B
chr2	37084451	37099244	+	ENSG00000152133	G-patch domain containing 11 [Source:HGNC Symbol;Acc:HGNC:26768]	GPATCH11
chr2	37099210	37157065	-	ENSG00000055332	eukaryotic translation initiation factor 2 alpha kinase 2 [Source:HGNC Symbol;Acc:HGNC:9437]	EIF2AK2
chr2	37167820	37196598	-	ENSG00000138068	sulfotransferase family 6B member 1 [Source:HGNC Symbol;Acc:HGNC:33433]	SULT6B1
chr2	37196488	37216193	+	ENSG00000218739	CEBPZ opposite strand [Source:HGNC Symbol;Acc:HGNC:49288]	CEBPZOS
chr2	37201612	37231713	-	ENSG00000115816	CCAAT/enhancer binding protein zeta [Source:HGNC Symbol;Acc:HGNC:24218]	CEBPZ
chr2	37231631	37253403	+	ENSG00000003509	NADH:ubiquinone oxidoreductase complex assembly factor 7 [Source:HGNC Symbol;Acc:HGNC:28816]	NDUFAF7
chr2	37250502	37324808	-	ENSG00000115825	protein kinase D3 [Source:HGNC Symbol;Acc:HGNC:9408]	PRKD3
chr2	37344574	37373322	+	ENSG00000115828	glutaminyl-peptide cyclotransferase [Source:HGNC Symbol;Acc:HGNC:9753]	QPCT
chr2	37641882	37738468	-	ENSG00000163171	CDC42 effector protein 3 [Source:HGNC Symbol;Acc:HGNC:16943]	CDC42EP3
chr2	37923187	38067142	+	ENSG00000115841	regulator of microtubule dynamics 2 [Source:HGNC Symbol;Acc:HGNC:26567]	RMDN2
chr2	38066973	38109902	-	ENSG00000138061	cytochrome P450 family 1 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:2597]	CYP1B1
chr2	38294880	38377285	-	ENSG00000119787	atlastin GTPase 2 [Source:HGNC Symbol;Acc:HGNC:24047]	ATL2
chr2	38561978	38603586	-	ENSG00000143889	heterogeneous nuclear ribonucleoprotein L like [Source:HGNC Symbol;Acc:HGNC:25127]	HNRNPLL
chr2	38665910	38741237	+	ENSG00000143891	galactose mutarotase [Source:HGNC Symbol;Acc:HGNC:24063]	GALM
chr2	38743599	38751494	-	ENSG00000115875	serine and arginine rich splicing factor 7 [Source:HGNC Symbol;Acc:HGNC:10789]	SRSF7
chr2	38751534	38785000	+	ENSG00000152147	gem nuclear organelle associated protein 6 [Source:HGNC Symbol;Acc:HGNC:20044]	GEMIN6
chr2	38797729	38875934	-	ENSG00000163214	DExH-box helicase 57 [Source:HGNC Symbol;Acc:HGNC:20086]	DHX57
chr2	38875962	38929072	+	ENSG00000188010	MORN repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:30166]	MORN2
chr2	38889880	38975449	+	ENSG00000214694	Rho guanine nucleotide exchange factor 33 [Source:HGNC Symbol;Acc:HGNC:37252]	ARHGEF33
chr2	38981396	39124345	-	ENSG00000115904	SOS Ras/Rac guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:11187]	SOS1
chr2	39175646	39229588	-	ENSG00000205111	cyclin dependent kinase like 4 [Source:HGNC Symbol;Acc:HGNC:19287]	CDKL4
chr2	39249266	39437312	-	ENSG00000011566	mitogen-activated protein kinase kinase kinase kinase 3 [Source:HGNC Symbol;Acc:HGNC:6865]	MAP4K3
chr2	39664982	39717963	+	ENSG00000152154	transmembrane protein 178A [Source:HGNC Symbol;Acc:HGNC:28517]	TMEM178A
chr2	39736060	39779267	-	ENSG00000138050	THUMP domain containing 2 [Source:HGNC Symbol;Acc:HGNC:14890]	THUMPD2
chr2	40097270	40611053	-	ENSG00000183023	solute carrier family 8 member A1 [Source:HGNC Symbol;Acc:HGNC:11068]	SLC8A1
chr2	41935368	41954266	-	ENSG00000205086	chromosome 2 open reading frame 91 [Source:HGNC Symbol;Acc:HGNC:42966]	C2orf91
chr2	42048020	42058528	+	ENSG00000162878	protein kinase domain containing, cytoplasmic [Source:HGNC Symbol;Acc:HGNC:25123]	PKDCC
chr2	42169350	42332548	+	ENSG00000143924	echinoderm microtubule associated protein like 4 [Source:HGNC Symbol;Acc:HGNC:1316]	EML4
chr2	42333546	42425088	-	ENSG00000115944	cytochrome c oxidase subunit 7A2 like [Source:HGNC Symbol;Acc:HGNC:2289]	COX7A2L
chr2	42442017	42494097	-	ENSG00000171126	potassium voltage-gated channel modifier subfamily G member 3 [Source:HGNC Symbol;Acc:HGNC:18306]	KCNG3
chr2	42494569	42756947	+	ENSG00000057935	metastasis associated 1 family member 3 [Source:HGNC Symbol;Acc:HGNC:23784]	MTA3
chr2	42762481	42764261	-	ENSG00000162881	oxoeicosanoid receptor 1 [Source:HGNC Symbol;Acc:HGNC:24884]	OXER1
chr2	42767089	42792593	-	ENSG00000162882	3-hydroxyanthranilate 3,4-dioxygenase [Source:HGNC Symbol;Acc:HGNC:4796]	HAAO
chr2	43222402	43226609	-	ENSG00000152518	ZFP36 ring finger protein like 2 [Source:HGNC Symbol;Acc:HGNC:1108]	ZFP36L2
chr2	43230836	43596046	-	ENSG00000115970	THADA, armadillo repeat containing [Source:HGNC Symbol;Acc:HGNC:19217]	THADA
chr2	43637273	43767987	+	ENSG00000152527	pleckstrin homology, MyTH4 and FERM domain containing H2 [Source:HGNC Symbol;Acc:HGNC:30506]	PLEKHH2
chr2	43675151	43676322	-	ENSG00000223658	C1GALT1-specific chaperone 1 like [Source:HGNC Symbol;Acc:HGNC:51617]	C1GALT1C1L
chr2	43774039	43810010	+	ENSG00000138036	dynein cytoplasmic 2 light intermediate chain 1 [Source:HGNC Symbol;Acc:HGNC:24595]	DYNC2LI1
chr2	43812472	43838865	-	ENSG00000138075	ATP binding cassette subfamily G member 5 [Source:HGNC Symbol;Acc:HGNC:13886]	ABCG5
chr2	43838964	43878466	+	ENSG00000143921	ATP binding cassette subfamily G member 8 [Source:HGNC Symbol;Acc:HGNC:13887]	ABCG8
chr2	43886508	43996005	-	ENSG00000138095	leucine rich pentatricopeptide repeat containing [Source:HGNC Symbol;Acc:HGNC:15714]	LRPPRC
chr2	44167969	44244384	+	ENSG00000138032	protein phosphatase, Mg2+/Mn2+ dependent 1B [Source:HGNC Symbol;Acc:HGNC:9276]	PPM1B
chr2	44275458	44321494	+	ENSG00000138079	solute carrier family 3 member 1 [Source:HGNC Symbol;Acc:HGNC:11025]	SLC3A1
chr2	44316281	44361862	-	ENSG00000138078	prolyl endopeptidase-like [Source:HGNC Symbol;Acc:HGNC:30228]	PREPL
chr2	44361950	44772592	+	ENSG00000143919	calmodulin-lysine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:26276]	CAMKMT
chr2	44941898	44946077	+	ENSG00000138083	SIX homeobox 3 [Source:HGNC Symbol;Acc:HGNC:10889]	SIX3
chr2	45005161	45009430	-	ENSG00000170577	SIX homeobox 2 [Source:HGNC Symbol;Acc:HGNC:10888]	SIX2
chr2	45388680	45612165	-	ENSG00000068784	S1 RNA binding domain 1 [Source:HGNC Symbol;Acc:HGNC:25521]	SRBD1
chr2	45651345	46187990	+	ENSG00000171132	protein kinase C epsilon [Source:HGNC Symbol;Acc:HGNC:9401]	PRKCE
chr2	46293667	46386703	+	ENSG00000116016	endothelial PAS domain protein 1 [Source:HGNC Symbol;Acc:HGNC:3374]	EPAS1
chr2	46429190	46484425	+	ENSG00000187600	transmembrane protein 247 [Source:HGNC Symbol;Acc:HGNC:42967]	TMEM247
chr2	46490750	46542557	-	ENSG00000250565	ATPase H+ transporting V1 subunit E2 [Source:HGNC Symbol;Acc:HGNC:18125]	ATP6V1E2
chr2	46541806	46583121	+	ENSG00000119729	ras homolog family member Q [Source:HGNC Symbol;Acc:HGNC:17736]	RHOQ
chr2	46580937	46617119	-	ENSG00000151665	phosphatidylinositol glycan anchor biosynthesis class F [Source:HGNC Symbol;Acc:HGNC:8962]	PIGF
chr2	46616416	46625742	+	ENSG00000119878	CXXC repeat containing interactor of PDZ3 domain [Source:HGNC Symbol;Acc:HGNC:14312]	CRIPT
chr2	46698952	46763129	+	ENSG00000171150	suppressor of cytokine signaling 5 [Source:HGNC Symbol;Acc:HGNC:16852]	SOCS5
chr2	46901870	46941855	-	ENSG00000180398	multiple coagulation factor deficiency 2 [Source:HGNC Symbol;Acc:HGNC:18451]	MCFD2
chr2	46916157	47076137	+	ENSG00000068724	tetratricopeptide repeat domain 7A [Source:HGNC Symbol;Acc:HGNC:19750]	TTC7A
chr2	47045538	47155378	-	ENSG00000239605	chromosome 2 open reading frame 61 [Source:HGNC Symbol;Acc:HGNC:26850]	C2orf61
chr2	47160082	47176601	-	ENSG00000143933	calmodulin 2 [Source:HGNC Symbol;Acc:HGNC:1445]	CALM2
chr2	47345158	47387601	+	ENSG00000119888	epithelial cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:11529]	EPCAM
chr2	47402969	47562311	+	ENSG00000095002	mutS homolog 2 [Source:HGNC Symbol;Acc:HGNC:7325]	MSH2
chr2	47516581	47570939	-	ENSG00000184261	potassium two pore domain channel subfamily K member 12 [Source:HGNC Symbol;Acc:HGNC:6274]	KCNK12
chr2	47695530	47810101	+	ENSG00000116062	mutS homolog 6 [Source:HGNC Symbol;Acc:HGNC:7329]	MSH6
chr2	47789316	47905793	-	ENSG00000138081	F-box protein 11 [Source:HGNC Symbol;Acc:HGNC:13590]	FBXO11
chr2	48314637	48379294	+	ENSG00000170802	forkhead box N2 [Source:HGNC Symbol;Acc:HGNC:5281]	FOXN2
chr2	48440598	48515391	+	ENSG00000162869	protein phosphatase 1 regulatory subunit 21 [Source:HGNC Symbol;Acc:HGNC:30595]	PPP1R21
chr2	48529383	48598513	+	ENSG00000243244	stonin 1 [Source:HGNC Symbol;Acc:HGNC:17003]	STON1
chr2	48529925	48776517	+	ENSG00000068781	STON1-GTF2A1L readthrough [Source:HGNC Symbol;Acc:HGNC:30651]	STON1-GTF2A1L
chr2	48617798	48733148	+	ENSG00000242441	general transcription factor IIA subunit 1 like [Source:HGNC Symbol;Acc:HGNC:30727]	GTF2A1L
chr2	48686775	48755730	-	ENSG00000138039	luteinizing hormone/choriogonadotropin receptor [Source:HGNC Symbol;Acc:HGNC:6585]	LHCGR
chr2	48962157	49154537	-	ENSG00000170820	follicle stimulating hormone receptor [Source:HGNC Symbol;Acc:HGNC:3969]	FSHR
chr2	49918505	51225575	-	ENSG00000179915	neurexin 1 [Source:HGNC Symbol;Acc:HGNC:8008]	NRXN1
chr2	53532672	53787610	-	ENSG00000115239	ankyrin repeat and SOCS box containing 3 [Source:HGNC Symbol;Acc:HGNC:16013]	ASB3
chr2	53670293	53860160	-	ENSG00000270898	GPR75-ASB3 readthrough [Source:HGNC Symbol;Acc:HGNC:40043]	GPR75-ASB3
chr2	53767792	53775196	+	ENSG00000143942	ChaC cation transport regulator homolog 2 [Source:HGNC Symbol;Acc:HGNC:32363]	CHAC2
chr2	53787044	53818819	+	ENSG00000068912	endoplasmic reticulum lectin 1 [Source:HGNC Symbol;Acc:HGNC:25222]	ERLEC1
chr2	53852913	53859989	-	ENSG00000119737	G protein-coupled receptor 75 [Source:HGNC Symbol;Acc:HGNC:4526]	GPR75
chr2	53864067	53970840	-	ENSG00000068878	proteasome activator subunit 4 [Source:HGNC Symbol;Acc:HGNC:20635]	PSME4
chr2	53970838	54305300	+	ENSG00000170634	acylphosphatase 2 [Source:HGNC Symbol;Acc:HGNC:180]	ACYP2
chr2	54253184	54256272	-	ENSG00000178021	TSPY like 6 [Source:HGNC Symbol;Acc:HGNC:14521]	TSPYL6
chr2	54330034	54383742	+	ENSG00000177994	chromosome 2 open reading frame 73 [Source:HGNC Symbol;Acc:HGNC:26861]	C2orf73
chr2	54456285	54671445	+	ENSG00000115306	spectrin beta, non-erythrocytic 1 [Source:HGNC Symbol;Acc:HGNC:11275]	SPTBN1
chr2	54723499	54972025	+	ENSG00000214595	echinoderm microtubule associated protein like 6 [Source:HGNC Symbol;Acc:HGNC:35412]	EML6
chr2	54972187	55112621	-	ENSG00000115310	reticulon 4 [Source:HGNC Symbol;Acc:HGNC:14085]	RTN4
chr2	55174791	55232563	-	ENSG00000162994	clathrin heavy chain linker domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26453]	CLHC1
chr2	55231903	55235853	+	ENSG00000143947	ribosomal protein S27a [Source:HGNC Symbol;Acc:HGNC:10417]	RPS27A
chr2	55236595	55269347	-	ENSG00000085760	mitochondrial translational initiation factor 2 [Source:HGNC Symbol;Acc:HGNC:7441]	MTIF2
chr2	55287842	55419921	-	ENSG00000115355	coiled-coil domain containing 88A [Source:HGNC Symbol;Acc:HGNC:25523]	CCDC88A
chr2	55519604	55545879	+	ENSG00000163001	cilia and flagella associated protein 36 [Source:HGNC Symbol;Acc:HGNC:30540]	CFAP36
chr2	55547292	55618880	-	ENSG00000275052	protein phosphatase 4 regulatory subunit 3B [Source:HGNC Symbol;Acc:HGNC:29267]	PPP4R3B
chr2	55634265	55693910	-	ENSG00000138035	polyribonucleotide nucleotidyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23166]	PNPT1
chr2	55865967	55924139	-	ENSG00000115380	EGF containing fibulin like extracellular matrix protein 1 [Source:HGNC Symbol;Acc:HGNC:3218]	EFEMP1
chr2	56184123	56386173	+	ENSG00000055813	coiled-coil domain containing 85A [Source:HGNC Symbol;Acc:HGNC:29400]	CCDC85A
chr2	57907651	58159920	+	ENSG00000028116	vaccinia related kinase 2 [Source:HGNC Symbol;Acc:HGNC:12719]	VRK2
chr2	58159243	58241372	-	ENSG00000115392	Fanconi anemia complementation group L [Source:HGNC Symbol;Acc:HGNC:20748]	FANCL
chr2	60451167	60553567	-	ENSG00000119866	B-cell CLL/lymphoma 11A [Source:HGNC Symbol;Acc:HGNC:13221]	BCL11A
chr2	60756230	60802085	+	ENSG00000115421	poly(A) polymerase gamma [Source:HGNC Symbol;Acc:HGNC:14982]	PAPOLG
chr2	60881521	60931610	+	ENSG00000162924	REL proto-oncogene, NF-kB subunit [Source:HGNC Symbol;Acc:HGNC:9954]	REL
chr2	60940222	61018259	-	ENSG00000162927	pseudouridylate synthase 10 [Source:HGNC Symbol;Acc:HGNC:26505]	PUS10
chr2	61017225	61051990	+	ENSG00000162928	peroxisomal biogenesis factor 13 [Source:HGNC Symbol;Acc:HGNC:8855]	PEX13
chr2	61065871	61138034	+	ENSG00000162929	KIAA1841 [Source:HGNC Symbol;Acc:HGNC:29387]	KIAA1841
chr2	61145068	61164829	+	ENSG00000237651	chromosome 2 open reading frame 74 [Source:HGNC Symbol;Acc:HGNC:34439]	C2orf74
chr2	61177418	61191203	+	ENSG00000173209	AHA1, activator of heat shock 90kDa protein ATPase homolog 2 (yeast) [Source:HGNC Symbol;Acc:HGNC:20437]	AHSA2
chr2	61187463	61470769	-	ENSG00000115464	ubiquitin specific peptidase 34 [Source:HGNC Symbol;Acc:HGNC:20066]	USP34
chr2	61477849	61538626	-	ENSG00000082898	exportin 1 [Source:HGNC Symbol;Acc:HGNC:12825]	XPO1
chr2	61824854	61854143	-	ENSG00000170264	family with sequence similarity 161 member A [Source:HGNC Symbol;Acc:HGNC:25808]	FAM161A
chr2	61868089	61888804	-	ENSG00000115484	chaperonin containing TCP1 subunit 4 [Source:HGNC Symbol;Acc:HGNC:1617]	CCT4
chr2	61888724	62147247	+	ENSG00000173163	copper metabolism domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23024]	COMMD1
chr2	62196113	62224731	+	ENSG00000170340	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:15629]	B3GNT2
chr2	62500221	62511894	-	ENSG00000186889	transmembrane protein 17 [Source:HGNC Symbol;Acc:HGNC:26623]	TMEM17
chr2	62673851	63046487	+	ENSG00000115504	EH domain binding protein 1 [Source:HGNC Symbol;Acc:HGNC:29144]	EHBP1
chr2	63050057	63057836	+	ENSG00000115507	orthodenticle homeobox 1 [Source:HGNC Symbol;Acc:HGNC:8521]	OTX1
chr2	63121383	63827843	-	ENSG00000143951	WD repeat containing planar cell polarity effector [Source:HGNC Symbol;Acc:HGNC:28027]	WDPCP
chr2	63588609	63607197	+	ENSG00000014641	malate dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:6970]	MDH1
chr2	63840940	63891562	+	ENSG00000169764	UDP-glucose pyrophosphorylase 2 [Source:HGNC Symbol;Acc:HGNC:12527]	UGP2
chr2	63892146	64019072	-	ENSG00000143952	VPS54, GARP complex subunit [Source:HGNC Symbol;Acc:HGNC:18652]	VPS54
chr2	64092652	64144454	-	ENSG00000197329	pellino E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:8827]	PELI1
chr2	64453969	64461381	+	ENSG00000119862	galectin like [Source:HGNC Symbol;Acc:HGNC:25012]	LGALSL
chr2	64524305	64593005	+	ENSG00000119844	aftiphilin [Source:HGNC Symbol;Acc:HGNC:25951]	AFTPH
chr2	64631621	64751005	-	ENSG00000179833	SERTA domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30784]	SERTAD2
chr2	64988477	65023865	+	ENSG00000115902	solute carrier family 1 member 4 [Source:HGNC Symbol;Acc:HGNC:10942]	SLC1A4
chr2	65056366	65087004	+	ENSG00000011523	centrosomal protein 68 [Source:HGNC Symbol;Acc:HGNC:29076]	CEP68
chr2	65070701	65130106	-	ENSG00000138069	RAB1A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9758]	RAB1A
chr2	65227753	65271253	+	ENSG00000138071	ARP2 actin related protein 2 homolog [Source:HGNC Symbol;Acc:HGNC:169]	ACTR2
chr2	65310851	65432637	-	ENSG00000198369	sprouty related EVH1 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:17722]	SPRED2
chr2	66433452	66573869	+	ENSG00000143995	Meis homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7000]	MEIS1
chr2	67397319	67410545	+	ENSG00000143971	Ewing tumor associated antigen 1 [Source:HGNC Symbol;Acc:HGNC:24648]	ETAA1
chr2	68041130	68110948	-	ENSG00000197223	C1D nuclear receptor corepressor [Source:HGNC Symbol;Acc:HGNC:29911]	C1D
chr2	68122936	68157560	-	ENSG00000243667	WD repeat domain 92 [Source:HGNC Symbol;Acc:HGNC:25176]	WDR92
chr2	68157844	68176238	+	ENSG00000115946	partner of NOB1 homolog [Source:HGNC Symbol;Acc:HGNC:32790]	PNO1
chr2	68178857	68256237	-	ENSG00000221823	protein phosphatase 3 regulatory subunit B, alpha [Source:HGNC Symbol;Acc:HGNC:9317]	PPP3R1
chr2	68284171	68320051	-	ENSG00000119865	cannabinoid receptor interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:24546]	CNRIP1
chr2	68365173	68397453	+	ENSG00000115956	pleckstrin [Source:HGNC Symbol;Acc:HGNC:9070]	PLEK
chr2	68459419	68467258	-	ENSG00000204923	F-box protein 48 [Source:HGNC Symbol;Acc:HGNC:33857]	FBXO48
chr2	68467561	68655862	+	ENSG00000169621	aprataxin and PNKP like factor [Source:HGNC Symbol;Acc:HGNC:28724]	APLF
chr2	68643589	68658247	+	ENSG00000169618	prokineticin receptor 1 [Source:HGNC Symbol;Acc:HGNC:4524]	PROKR1
chr2	68679601	68826833	+	ENSG00000163219	Rho GTPase activating protein 25 [Source:HGNC Symbol;Acc:HGNC:28951]	ARHGAP25
chr2	68865481	68871517	-	ENSG00000163217	bone morphogenetic protein 10 [Source:HGNC Symbol;Acc:HGNC:20869]	BMP10
chr2	68945232	68952970	-	ENSG00000183607	gastrokine 2 [Source:HGNC Symbol;Acc:HGNC:24588]	GKN2
chr2	68974573	68980974	+	ENSG00000169605	gastrokine 1 [Source:HGNC Symbol;Acc:HGNC:23217]	GKN1
chr2	69013178	69249327	+	ENSG00000169604	anthrax toxin receptor 1 [Source:HGNC Symbol;Acc:HGNC:21014]	ANTXR1
chr2	69319769	69387254	-	ENSG00000198380	glutamine--fructose-6-phosphate transaminase 1 [Source:HGNC Symbol;Acc:HGNC:4241]	GFPT1
chr2	69395750	69437628	-	ENSG00000169599	NFU1 iron-sulfur cluster scaffold [Source:HGNC Symbol;Acc:HGNC:16287]	NFU1
chr2	69457997	69674349	-	ENSG00000115977	AP2 associated kinase 1 [Source:HGNC Symbol;Acc:HGNC:19679]	AAK1
chr2	69644425	69827100	+	ENSG00000196975	annexin A4 [Source:HGNC Symbol;Acc:HGNC:542]	ANXA4
chr2	69829642	69881396	+	ENSG00000087338	germ cell-less, spermatogenesis associated 1 [Source:HGNC Symbol;Acc:HGNC:23843]	GMCL1
chr2	69893560	69905575	+	ENSG00000124380	small nuclear ribonucleoprotein U4/U6.U5 subunit 27 [Source:HGNC Symbol;Acc:HGNC:30240]	SNRNP27
chr2	69897688	69942945	+	ENSG00000059728	MAX dimerization protein 1 [Source:HGNC Symbol;Acc:HGNC:6761]	MXD1
chr2	69960089	69962265	-	ENSG00000244617	aspartic peptidase, retroviral-like 1 [Source:HGNC Symbol;Acc:HGNC:26321]	ASPRV1
chr2	70087454	70089203	+	ENSG00000169564	poly(rC) binding protein 1 [Source:HGNC Symbol;Acc:HGNC:8647]	PCBP1
