chr	start	end	strand	ens_id	description	symbol
chr20	39213777	39224748	-	ENSG00000230324	long intergenic non-protein coding RNA 1734 [Source:HGNC Symbol;Acc:HGNC:52522]	LINC01734
chr20	39785721	39813229	+	ENSG00000229976		
chr20	40004477	40008529	+	ENSG00000237767	long intergenic non-protein coding RNA 1370 [Source:HGNC Symbol;Acc:HGNC:50608]	LINC01370
chr20	40031585	40043889	+	ENSG00000233415		
chr20	40121041	40126357	+	ENSG00000223410		
chr20	40696499	40698616	-	ENSG00000229771		
chr20	42014034	42015478	-	ENSG00000228959		
chr20	43190101	43202599	+	ENSG00000233508		
chr20	43590009	43590596	-	ENSG00000282876		
chr20	43894720	43895468	+	ENSG00000233277	long intergenic non-protein coding RNA 1728 [Source:HGNC Symbol;Acc:HGNC:52516]	LINC01728
chr20	44210960	44226027	+	ENSG00000223891	OSER1 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:48585]	OSER1-AS1
chr20	44436172	44465349	-	ENSG00000168746	long intergenic non-protein coding RNA 1620 [Source:HGNC Symbol;Acc:HGNC:16195]	LINC01620
chr20	44656451	44663498	-	ENSG00000283440		
chr20	44656451	44696096	-	ENSG00000132832	long intergenic non-protein coding RNA 1260 [Source:HGNC Symbol;Acc:HGNC:49900]	LINC01260
chr20	44963794	44966402	-	ENSG00000227477	STK4 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:43811]	STK4-AS1
chr20	45435272	45448325	-	ENSG00000277022		
chr20	46168404	46171237	-	ENSG00000229957		
chr20	46689659	46690289	+	ENSG00000271784		
chr20	46901143	46901726	-	ENSG00000236028		
chr20	47391929	47412327	-	ENSG00000224565	long intergenic non-protein coding RNA 1754 [Source:HGNC Symbol;Acc:HGNC:52542]	LINC01754
chr20	47950799	47952055	+	ENSG00000234967		
chr20	47958022	47958603	+	ENSG00000228503		
chr20	47980488	47988744	-	ENSG00000237423	long intergenic non-protein coding RNA 1522 [Source:HGNC Symbol;Acc:HGNC:51224]	LINC01522
chr20	47983404	47984313	+	ENSG00000229522	long intergenic non-protein coding RNA 1523 [Source:HGNC Symbol;Acc:HGNC:51225]	LINC01523
chr20	48073869	48074188	+	ENSG00000276923		
chr20	48359950	48370629	+	ENSG00000235621	long intergenic non-protein coding RNA 494 [Source:HGNC Symbol;Acc:HGNC:27657]	LINC00494
chr20	48383323	48384895	-	ENSG00000236874		
chr20	48407367	48410716	+	ENSG00000274261		
chr20	48471308	48472414	+	ENSG00000281365		
chr20	48476999	48477553	+	ENSG00000281460		
chr20	48821688	48849458	-	ENSG00000278231		
chr20	50040716	50041504	-	ENSG00000231265	translation regulatory long non-coding RNA 1 [Source:HGNC Symbol;Acc:HGNC:44307]	TRERNA1
chr20	50162765	50166102	-	ENSG00000237595		
chr20	50166362	50171742	+	ENSG00000234698		
chr20	50172550	50176671	+	ENSG00000231742	long intergenic non-protein coding RNA 1273 [Source:HGNC Symbol;Acc:HGNC:50329]	LINC01273
chr20	50267486	50279795	+	ENSG00000224397	small integral membrane protein 25 [Source:HGNC Symbol;Acc:HGNC:50328]	SMIM25
chr20	50292720	50314922	+	ENSG00000203999	long intergenic non-protein coding RNA 1270 [Source:HGNC Symbol;Acc:HGNC:27658]	LINC01270
chr20	50310711	50321342	-	ENSG00000233077	long intergenic non-protein coding RNA 1271 [Source:HGNC Symbol;Acc:HGNC:50327]	LINC01271
chr20	51831797	51862912	-	ENSG00000227964	long intergenic non-protein coding RNA 1429 [Source:HGNC Symbol;Acc:HGNC:50741]	LINC01429
chr20	52210645	52650431	+	ENSG00000234948	long intergenic non-protein coding RNA 1524 [Source:HGNC Symbol;Acc:HGNC:51228]	LINC01524
chr20	52451464	52455619	-	ENSG00000225785		
chr20	52487922	52500591	-	ENSG00000232465		
chr20	52671917	52690929	+	ENSG00000232294		
chr20	52858338	52862855	-	ENSG00000232286		
chr20	53608354	53634590	+	ENSG00000235415		
chr20	53799823	53801318	-	ENSG00000225563		
chr20	55408898	55482777	+	ENSG00000235166	long intergenic non-protein coding RNA 1440 [Source:HGNC Symbol;Acc:HGNC:50762]	LINC01440
chr20	55420336	55427197	-	ENSG00000224008	long intergenic non-protein coding RNA 1441 [Source:HGNC Symbol;Acc:HGNC:50763]	LINC01441
chr20	55504906	55505215	-	ENSG00000275923		
chr20	56295967	56299160	-	ENSG00000230843		
chr20	56577563	56598621	+	ENSG00000225657	long intergenic non-protein coding RNA 1716 [Source:HGNC Symbol;Acc:HGNC:52503]	LINC01716
chr20	56730397	56731460	+	ENSG00000231604		
chr20	57105741	57107128	+	ENSG00000231078		
chr20	57114915	57122092	+	ENSG00000203266		
chr20	57266797	57282998	+	ENSG00000226308		
chr20	57599695	57601200	-	ENSG00000227297		
chr20	57957126	57959660	-	ENSG00000203971		
chr20	58003904	58004648	+	ENSG00000275852	long intergenic non-protein coding RNA 1742 [Source:HGNC Symbol;Acc:HGNC:52530]	LINC01742
chr20	58069054	58072070	-	ENSG00000225708		
chr20	58594417	58603973	+	ENSG00000254620		
chr20	58634772	58635738	+	ENSG00000268941	long intergenic non-protein coding RNA 1711 [Source:HGNC Symbol;Acc:HGNC:28663]	LINC01711
chr20	58754351	58756838	+	ENSG00000270279		
chr20	58817132	58817725	-	ENSG00000268649		
chr20	58833809	58836529	-	ENSG00000268333		
chr20	59352195	59357774	-	ENSG00000225129		
chr20	59360927	59364773	-	ENSG00000230352		
chr20	59515191	59516039	+	ENSG00000227282		
chr20	60055925	60072953	+	ENSG00000176659	chromosome 20 open reading frame 197 [Source:HGNC Symbol;Acc:HGNC:26601]	C20orf197
chr20	60083360	60083872	-	ENSG00000276093		
chr20	60087840	60527458	+	ENSG00000228340	MIR646 host gene [Source:HGNC Symbol;Acc:HGNC:27659]	MIR646HG
chr20	60761874	60767279	+	ENSG00000276627		
chr20	60812004	60814211	-	ENSG00000261035		
chr20	61077224	61077816	-	ENSG00000229755		
chr20	61079140	61080179	+	ENSG00000229606	long intergenic non-protein coding RNA 1718 [Source:HGNC Symbol;Acc:HGNC:52505]	LINC01718
chr20	61369879	61370855	+	ENSG00000276786		
chr20	61434625	61437547	-	ENSG00000277270		
chr20	62066830	62068437	+	ENSG00000283078		
chr20	62477870	62478594	+	ENSG00000272050		
chr20	62513909	62516096	-	ENSG00000260542		
chr20	62575590	62577507	+	ENSG00000264490		
chr20	62596732	62603115	-	ENSG00000273812		
chr20	62695024	62700480	-	ENSG00000237687	long intergenic non-protein coding RNA 686 [Source:HGNC Symbol;Acc:HGNC:16221]	LINC00686
chr20	62928621	62929297	-	ENSG00000273759		
chr20	63009383	63085071	+	ENSG00000272259	long intergenic non-protein coding RNA 1749 [Source:HGNC Symbol;Acc:HGNC:52537]	LINC01749
chr20	63034217	63037028	-	ENSG00000125514	long intergenic non-protein coding RNA 29 [Source:HGNC Symbol;Acc:HGNC:16184]	LINC00029
chr20	63038011	63053863	+	ENSG00000237119	long intergenic non-protein coding RNA 1056 [Source:HGNC Symbol;Acc:HGNC:49050]	LINC01056
chr20	63095493	63102319	-	ENSG00000231133	highly accelerated region 1B (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:33118]	HAR1B
chr20	63102205	63104386	+	ENSG00000225978	highly accelerated region 1A (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:33117]	HAR1A
chr20	63127495	63129459	-	ENSG00000260416		
chr20	63166797	63180903	-	ENSG00000231977		
chr20	63218041	63218502	+	ENSG00000273821		
chr20	64290385	64313132	+	ENSG00000149656	long intergenic non-protein coding RNA 266-1 [Source:HGNC Symbol;Acc:HGNC:16202]	LINC00266-1
chr21	5232668	5243833	-	ENSG00000279669		
chr21	5499151	5502542	-	ENSG00000279094	long intergenic non-protein coding RNA 1670 [Source:HGNC Symbol;Acc:HGNC:52458]	LINC01670
chr21	5553637	5614880	+	ENSG00000274333		
chr21	5705345	5707160	+	ENSG00000279784		
chr21	5707004	5709456	-	ENSG00000279064		
chr21	6060340	6076305	+	ENSG00000280191	long intergenic non-protein coding RNA 1669 [Source:HGNC Symbol;Acc:HGNC:52457]	LINC01669
chr21	6081193	6082585	+	ENSG00000280095		
chr21	6084364	6091407	-	ENSG00000280179		
chr21	6228966	6267317	-	ENSG00000275496		
chr21	6318434	6360415	+	ENSG00000278903		
chr21	6550749	6553955	-	ENSG00000278927		
chr21	6630182	6670695	-	ENSG00000280145		
chr21	6667304	6670667	-	ENSG00000278878		
chr21	6721812	6725209	+	ENSG00000280164		
chr21	6789592	6812297	+	ENSG00000279998		
chr21	6858539	6897263	+	ENSG00000278955		
chr21	6904884	6906692	+	ENSG00000279751		
chr21	6986450	6997765	-	ENSG00000280018		
chr21	6994374	6997737	-	ENSG00000279313		
chr21	7020599	7025166	+	ENSG00000278884		
chr21	7048891	7087229	+	ENSG00000277067		
chr21	7430659	7469007	+	ENSG00000276077		
chr21	7669397	7681742	-	ENSG00000277991		
chr21	8197620	8227646	+	ENSG00000278996		
chr21	8210384	8211306	-	ENSG00000280800		
chr21	8254592	8255514	-	ENSG00000281383		
chr21	8380665	8410645	+	ENSG00000280441		
chr21	8393419	8394341	-	ENSG00000280614		
chr21	8437629	8438551	-	ENSG00000281181		
chr21	8759077	8761335	+	ENSG00000279579	long intergenic non-protein coding RNA 1666 [Source:HGNC Symbol;Acc:HGNC:52454]	LINC01666
chr21	8996496	9018670	-	ENSG00000279501		
chr21	9325013	9368775	+	ENSG00000278932		
chr21	9781918	9814009	-	ENSG00000280081	long intergenic non-protein coding RNA 1667 [Source:HGNC Symbol;Acc:HGNC:52455]	LINC01667
chr21	9913117	9914846	+	ENSG00000279321		
chr21	10122273	10129029	+	ENSG00000279851		
chr21	10328411	10342737	-	ENSG00000277693		
chr21	12999676	13016692	-	ENSG00000229306		
chr21	13305152	13314944	+	ENSG00000280108		
chr21	13546033	13558461	+	ENSG00000228159	long intergenic non-protein coding RNA 1674 [Source:HGNC Symbol;Acc:HGNC:52462]	LINC01674
chr21	13769932	13771740	+	ENSG00000224922		
chr21	14746762	14753863	-	ENSG00000232884		
chr21	14761710	14763090	-	ENSG00000226751		
chr21	14818843	15014430	-	ENSG00000235609		
chr21	14819699	14918552	-	ENSG00000281903		
chr21	15067070	15067837	+	ENSG00000236471		
chr21	15370500	15627342	-	ENSG00000229425		
chr21	15493932	15496124	-	ENSG00000224247		
chr21	15928296	16627397	+	ENSG00000215386	mir-99a-let-7c cluster host gene [Source:HGNC Symbol;Acc:HGNC:1274]	MIR99AHG
chr21	16291791	16308133	-	ENSG00000270071		
chr21	16417139	16419080	-	ENSG00000270139		
chr21	16574718	16582637	-	ENSG00000269950		
chr21	16630827	16640683	+	ENSG00000228798		
chr21	16643529	16645065	+	ENSG00000270093		
chr21	16754519	16815688	-	ENSG00000237735		
chr21	16862875	16873691	-	ENSG00000232886		
chr21	17438890	17449185	+	ENSG00000232560	long intergenic non-protein coding RNA 1549 [Source:HGNC Symbol;Acc:HGNC:1277]	LINC01549
chr21	17659276	17660384	-	ENSG00000226956		
chr21	17763315	17792523	-	ENSG00000240770	C21orf91 overlapping transcript 1 [Source:HGNC Symbol;Acc:HGNC:16729]	C21orf91-OT1
chr21	17835016	17885608	-	ENSG00000231755	CHODL antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:1279]	CHODL-AS1
chr21	18022370	18114904	-	ENSG00000227330		
chr21	18561265	18760003	-	ENSG00000224141	MIR548X host gene [Source:HGNC Symbol;Acc:HGNC:52006]	MIR548XHG
chr21	18614431	18650360	+	ENSG00000230233		
chr21	18917934	18935859	-	ENSG00000232193		
chr21	18953264	18967058	-	ENSG00000226204		
chr21	19046310	19047684	-	ENSG00000235965		
chr21	19130523	19134423	+	ENSG00000229289		
chr21	19301613	19303739	+	ENSG00000231620		
chr21	19893279	19899755	-	ENSG00000233480	long intergenic non-protein coding RNA 1683 [Source:HGNC Symbol;Acc:HGNC:52471]	LINC01683
chr21	20256752	20258820	-	ENSG00000233236		
chr21	20742590	20803216	-	ENSG00000224924	long intergenic non-protein coding RNA 320 [Source:HGNC Symbol;Acc:HGNC:19690]	LINC00320
chr21	21566763	21615437	+	ENSG00000234730		
chr21	21655038	21686329	-	ENSG00000237527		
chr21	21723293	21737319	-	ENSG00000238265	long intergenic non-protein coding RNA 317 [Source:HGNC Symbol;Acc:HGNC:23126]	LINC00317
chr21	21746973	21797415	+	ENSG00000233997	long intergenic non-protein coding RNA 1425 [Source:HGNC Symbol;Acc:HGNC:50733]	LINC01425
chr21	21933315	21975681	-	ENSG00000227075		
chr21	22008944	22098459	-	ENSG00000233215	long intergenic non-protein coding RNA 1687 [Source:HGNC Symbol;Acc:HGNC:52474]	LINC01687
chr21	22098617	22116528	+	ENSG00000184856	long intergenic non-protein coding RNA 308 [Source:HGNC Symbol;Acc:HGNC:16023]	LINC00308
chr21	22209939	22420819	+	ENSG00000226043		
chr21	22500604	22520058	-	ENSG00000234034		
chr21	23065491	23131206	+	ENSG00000230972		
chr21	23361104	23384861	-	ENSG00000228592	D21S2088E [Source:EntrezGene;Acc:266917]	
chr21	23477641	23490724	+	ENSG00000227716		
chr21	23888798	23890541	-	ENSG00000231986		
chr21	23960905	23967273	-	ENSG00000235564		
chr21	24043257	24050286	+	ENSG00000226996		
chr21	24155170	24188342	-	ENSG00000224018		
chr21	24304550	24321377	-	ENSG00000224832	long intergenic non-protein coding RNA 1689 [Source:HGNC Symbol;Acc:HGNC:52476]	LINC01689
chr21	24428740	24547942	+	ENSG00000237484	long intergenic non-protein coding RNA 1684 [Source:HGNC Symbol;Acc:HGNC:52472]	LINC01684
chr21	24840550	25057746	+	ENSG00000226983	long intergenic non-protein coding RNA 1692 [Source:HGNC Symbol;Acc:HGNC:52480]	LINC01692
chr21	24886676	24902756	-	ENSG00000227090		
chr21	24938431	24992817	-	ENSG00000230379		
chr21	25055535	25069906	+	ENSG00000244278		
chr21	25095022	25103670	+	ENSG00000232512		
chr21	25127469	25135247	+	ENSG00000223870		
chr21	25169431	25333825	-	ENSG00000222042		
chr21	25385820	25431701	-	ENSG00000185433	long intergenic non-protein coding RNA 158 [Source:HGNC Symbol;Acc:HGNC:1283]	LINC00158
chr21	25515473	25518338	-	ENSG00000229962		
chr21	25561909	25575168	+	ENSG00000234883	MIR155 host gene [Source:HGNC Symbol;Acc:HGNC:35460]	MIR155HG
chr21	26170871	26217381	+	ENSG00000273492		
chr21	26349780	26350634	-	ENSG00000229025		
chr21	26459903	26460214	-	ENSG00000273115		
chr21	27358885	27448579	-	ENSG00000231236		
chr21	27361164	27395787	+	ENSG00000236332		
chr21	27638693	27653491	+	ENSG00000234052	long intergenic non-protein coding RNA 1673 [Source:HGNC Symbol;Acc:HGNC:52461]	LINC01673
chr21	27722379	27751233	+	ENSG00000225298	long intergenic non-protein coding RNA 113 [Source:HGNC Symbol;Acc:HGNC:1264]	LINC00113
chr21	27954922	27985295	+	ENSG00000234083		
chr21	28013363	28023233	+	ENSG00000178457	long intergenic non-protein coding RNA 314 [Source:HGNC Symbol;Acc:HGNC:16622]	LINC00314
chr21	28116094	28228667	-	ENSG00000236532	long intergenic non-protein coding RNA 1695 [Source:HGNC Symbol;Acc:HGNC:52483]	LINC01695
chr21	28439346	28674848	-	ENSG00000232855		
chr21	28539318	28540355	+	ENSG00000226935	long intergenic non-protein coding RNA 161 [Source:HGNC Symbol;Acc:HGNC:17138]	LINC00161
chr21	29370019	29376339	-	ENSG00000232118	BACH1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40008]	BACH1-AS1
chr21	29370497	29373709	+	ENSG00000228817	BACH1 intronic transcript 2 [Source:HGNC Symbol;Acc:HGNC:40007]	BACH1-IT2
chr21	30089717	30097836	+	ENSG00000259981		
chr21	30209151	30211783	-	ENSG00000227342	long intergenic non-protein coding RNA 307 [Source:HGNC Symbol;Acc:HGNC:16727]	LINC00307
chr21	31653593	31659500	-	ENSG00000234509		
chr21	31735732	31736407	+	ENSG00000273091		
chr21	32080316	32197813	-	ENSG00000230323	long intergenic non-protein coding RNA 159 [Source:HGNC Symbol;Acc:HGNC:1285]	LINC00159
chr21	32259804	32261585	-	ENSG00000261610		
chr21	32393130	32393960	+	ENSG00000256073	URB1 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:23128]	URB1-AS1
chr21	32958888	32960566	+	ENSG00000228961		
chr21	33057829	33064983	+	ENSG00000232539	long intergenic non-protein coding RNA 945 [Source:HGNC Symbol;Acc:HGNC:48643]	LINC00945
chr21	33111699	33123703	-	ENSG00000226527		
chr21	33165470	33170649	-	ENSG00000229086	long intergenic non-protein coding RNA 1548 [Source:HGNC Symbol;Acc:HGNC:1296]	LINC01548
chr21	33967101	33968573	-	ENSG00000273102		
chr21	34157724	34190244	+	ENSG00000227456	long intergenic non-protein coding RNA 310 [Source:HGNC Symbol;Acc:HGNC:16414]	LINC00310
chr21	34205055	34325034	+	ENSG00000214955		
chr21	34412200	34412587	+	ENSG00000273104		
chr21	34425508	34426017	+	ENSG00000272958		
chr21	34723807	34737181	-	ENSG00000230978	long intergenic non-protein coding RNA 160 [Source:HGNC Symbol;Acc:HGNC:1294]	LINC00160
chr21	35136638	35139222	+	ENSG00000234703		
chr21	35713139	35732942	-	ENSG00000230794		
chr21	36005338	36007838	+	ENSG00000231106	long intergenic non-protein coding RNA 1436 [Source:HGNC Symbol;Acc:HGNC:50754]	LINC01436
chr21	36082859	36090414	+	ENSG00000236119		
chr21	36104881	36109690	+	ENSG00000233393		
chr21	36632681	36637033	-	ENSG00000231324		
chr21	36966492	36975164	+	ENSG00000224790		
chr21	37208503	37221736	+	ENSG00000230366	Down syndrome critical region 9 (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:16301]	DSCR9
chr21	37221419	37237744	+	ENSG00000242553		
chr21	38237217	38238201	-	ENSG00000226012		
chr21	38323635	38333421	-	ENSG00000231231	long intergenic non-protein coding RNA 1423 [Source:HGNC Symbol;Acc:HGNC:50732]	LINC01423
chr21	38739021	38747460	-	ENSG00000223806	long intergenic non-protein coding RNA 114 [Source:HGNC Symbol;Acc:HGNC:1265]	LINC00114
chr21	38846247	38848644	+	ENSG00000229986		
chr21	38863676	38956467	-	ENSG00000205622		
chr21	38888772	38903905	+	ENSG00000229925		
chr21	38974429	38977774	-	ENSG00000232837	long intergenic non-protein coding RNA 1700 [Source:HGNC Symbol;Acc:HGNC:52488]	LINC01700
chr21	38988707	39006153	-	ENSG00000235888		
chr21	39006648	39011329	-	ENSG00000237721		
chr21	39028536	39029128	-	ENSG00000237609		
chr21	39727755	39730680	+	ENSG00000231713		
chr21	41559125	41562958	-	ENSG00000232806		
chr21	41576135	41581319	-	ENSG00000223400		
chr21	41679181	41697336	+	ENSG00000227702	long intergenic non-protein coding RNA 111 [Source:HGNC Symbol;Acc:HGNC:1262]	LINC00111
chr21	41711520	41715775	-	ENSG00000236384	long intergenic non-protein coding RNA 479 [Source:HGNC Symbol;Acc:HGNC:19727]	LINC00479
chr21	42009194	42024924	+	ENSG00000237232	ZNF295 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:23130]	ZNF295-AS1
chr21	42599280	42615058	-	ENSG00000225431	long intergenic non-protein coding RNA 1671 [Source:HGNC Symbol;Acc:HGNC:52459]	LINC01671
chr21	42777819	42779994	-	ENSG00000283051	long intergenic non-protein coding RNA 1668 [Source:HGNC Symbol;Acc:HGNC:52456]	LINC01668
chr21	42781074	42782229	-	ENSG00000233754		
chr21	42831040	42836477	-	ENSG00000225218		
chr21	42916803	42925646	-	ENSG00000233056	endogenous retrovirus group 48 member 1 [Source:HGNC Symbol;Acc:HGNC:17216]	ERVH48-1
chr21	43159066	43162277	-	ENSG00000228120		
chr21	43322417	43332039	-	ENSG00000237864	long intergenic non-protein coding RNA 322 [Source:HGNC Symbol;Acc:HGNC:33698]	LINC00322
chr21	43358147	43362349	-	ENSG00000237989	long intergenic non-protein coding RNA 1679 [Source:HGNC Symbol;Acc:HGNC:52469]	LINC01679
chr21	43363332	43366566	+	ENSG00000225637		
chr21	43446601	43453893	+	ENSG00000188660	long intergenic non-protein coding RNA 319 [Source:HGNC Symbol;Acc:HGNC:19730]	LINC00319
chr21	43462094	43479534	-	ENSG00000185186	long intergenic non-protein coding RNA 313 [Source:HGNC Symbol;Acc:HGNC:16416]	LINC00313
chr21	43465309	43467298	+	ENSG00000223975		
chr21	44158740	44160076	-	ENSG00000225331	long intergenic non-protein coding RNA 1678 [Source:HGNC Symbol;Acc:HGNC:52466]	LINC01678
chr21	44175489	44176453	+	ENSG00000237604		
chr21	44206525	44207399	-	ENSG00000232698		
chr21	44241847	44242081	+	ENSG00000278158		
chr21	44244545	44244993	+	ENSG00000275799		
chr21	44347767	44348295	-	ENSG00000260256		
chr21	44477850	44478493	+	ENSG00000274225		
chr21	44485577	44490288	+	ENSG00000228709		
chr21	44494874	44495519	+	ENSG00000277352		
chr21	44932814	44939913	-	ENSG00000183250	long intergenic non-protein coding RNA 1547 [Source:HGNC Symbol;Acc:HGNC:15707]	LINC01547
chr21	44978832	44979274	+	ENSG00000276529		
chr21	44989864	44994086	-	ENSG00000234880	long intergenic non-protein coding RNA 163 [Source:HGNC Symbol;Acc:HGNC:33165]	LINC00163
chr21	44994362	44995185	-	ENSG00000261706	long intergenic non-protein coding RNA 165 [Source:HGNC Symbol;Acc:HGNC:33166]	LINC00165
chr21	44999208	45004727	-	ENSG00000275874	P38 inhibited cutaneous squamous cell carcinoma associated lincRNA [Source:HGNC Symbol;Acc:HGNC:19725]	PICSAR
chr21	45100487	45101094	-	ENSG00000267857		
chr21	45234340	45264548	+	ENSG00000182586	long intergenic non-protein coding RNA 334 [Source:HGNC Symbol;Acc:HGNC:16425]	LINC00334
